Attack Vectors,Successful Attacks,Executed Attacks,Success Rate (%),Targeted Instructions
"Glitch(1),Glitch(1),Glitch(2),Glitch(8)",9,96,9.375,"bne: 18,cmp: 14,add: 11,push: 9,b: 9,asrs: 9,lsrs: 9,str: 9,ldr: 7,movs: 5,mov: 4,pop: 4"
"Glitch(1),Glitch(1),Glitch(2),Glitch(9)",9,96,9.375,"bne: 18,cmp: 14,add: 12,push: 11,str: 9,b: 9,lsrs: 9,asrs: 9,ldr: 7,mov: 6,movs: 5,pop: 4,bx: 4"
"Glitch(1),Glitch(1),Glitch(2),Glitch(10)",9,96,9.375,"bne: 18,add: 14,cmp: 14,push: 11,str: 9,b: 9,asrs: 9,lsrs: 9,ldr: 7,mov: 7,pop: 6,movs: 5,nop: 4,bx: 4"
"Glitch(1),Glitch(1),Glitch(3),Glitch(1)",2,74,2.703,"bne: 4,cmp: 3,ldr: 2,bl: 2,add: 1"
"Glitch(1),Glitch(1),Glitch(3),Glitch(2)",6,74,8.108,"bne: 12,cmp: 9,ldr: 6,b: 4,str: 4,add: 3,beq: 2,bl: 2"
"Glitch(1),Glitch(1),Glitch(3),Glitch(3)",6,74,8.108,"bne: 12,cmp: 11,ldr: 6,b: 4,str: 4,asrs: 4,add: 3,beq: 2,bl: 2"
"Glitch(1),Glitch(1),Glitch(3),Glitch(4)",6,74,8.108,"bne: 12,cmp: 9,b: 6,str: 6,ldr: 6,add: 5,asrs: 4,lsrs: 4,movs: 2"
"Glitch(1),Glitch(1),Glitch(3),Glitch(5)",6,74,8.108,"bne: 12,cmp: 9,asrs: 6,ldr: 6,b: 6,str: 6,add: 5,push: 4,lsrs: 4,movs: 2"
"Glitch(1),Glitch(1),Glitch(3),Glitch(6)",8,74,10.811,"bne: 16,add: 12,cmp: 12,ldr: 10,b: 8,str: 8,push: 6,asrs: 6,lsrs: 6,movs: 4"
"Glitch(1),Glitch(1),Glitch(3),Glitch(7)",8,74,10.811,"bne: 16,cmp: 12,add: 12,ldr: 10,asrs: 8,b: 8,str: 8,push: 8,lsrs: 6,mov: 4,movs: 4"
"Glitch(1),Glitch(1),Glitch(3),Glitch(8)",8,74,10.811,"bne: 16,add: 14,cmp: 12,ldr: 10,asrs: 8,b: 8,str: 8,lsrs: 8,push: 8,mov: 4,movs: 4,pop: 4"
"Glitch(1),Glitch(1),Glitch(3),Glitch(9)",8,74,10.811,"bne: 16,add: 14,cmp: 12,push: 10,ldr: 10,str: 8,b: 8,lsrs: 8,asrs: 8,mov: 6,pop: 4,bx: 4,movs: 4"
"Glitch(1),Glitch(1),Glitch(3),Glitch(10)",8,74,10.811,"bne: 16,add: 16,cmp: 12,ldr: 10,push: 10,b: 8,lsrs: 8,asrs: 8,str: 8,pop: 6,mov: 6,nop: 4,movs: 4,bx: 4"
"Glitch(1),Glitch(1),Glitch(4),Glitch(1)",2,107,1.869,"bne: 4,cmp: 3,bl: 3,ldr: 2,add: 2"
"Glitch(1),Glitch(1),Glitch(4),Glitch(2)",6,107,5.607,"bne: 12,cmp: 9,ldr: 6,add: 6,bl: 5,str: 4,b: 4,beq: 2"
"Glitch(1),Glitch(1),Glitch(4),Glitch(3)",6,107,5.607,"bne: 12,cmp: 11,add: 6,ldr: 6,bl: 5,asrs: 4,b: 4,str: 4,beq: 2"
"Glitch(1),Glitch(1),Glitch(4),Glitch(4)",6,107,5.607,"bne: 12,cmp: 9,add: 8,b: 6,str: 6,ldr: 6,asrs: 4,lsrs: 4,bl: 3,movs: 2"
"Glitch(1),Glitch(1),Glitch(4),Glitch(5)",6,107,5.607,"bne: 12,cmp: 9,add: 8,asrs: 6,str: 6,b: 6,ldr: 6,push: 4,lsrs: 4,bl: 3,movs: 2"
"Glitch(1),Glitch(1),Glitch(4),Glitch(6)",8,107,7.477,"bne: 16,add: 16,cmp: 12,ldr: 10,str: 8,b: 8,asrs: 6,push: 6,lsrs: 6,bl: 4,movs: 4"
"Glitch(1),Glitch(1),Glitch(4),Glitch(7)",8,107,7.477,"bne: 16,add: 16,cmp: 12,ldr: 10,b: 8,asrs: 8,str: 8,push: 8,lsrs: 6,movs: 4,mov: 4,bl: 4"
"Glitch(1),Glitch(1),Glitch(4),Glitch(8)",8,107,7.477,"add: 18,bne: 16,cmp: 12,ldr: 10,asrs: 8,push: 8,str: 8,b: 8,lsrs: 8,pop: 4,mov: 4,bl: 4,movs: 4"
"Glitch(1),Glitch(1),Glitch(4),Glitch(9)",8,102,7.843,"add: 18,bne: 16,cmp: 12,push: 10,ldr: 10,b: 8,lsrs: 8,asrs: 8,str: 8,mov: 6,pop: 4,bl: 4,bx: 4,movs: 4"
"Glitch(1),Glitch(1),Glitch(4),Glitch(10)",8,107,7.477,"add: 20,bne: 16,cmp: 12,push: 10,ldr: 10,asrs: 8,lsrs: 8,b: 8,str: 8,mov: 6,pop: 6,bx: 4,movs: 4,bl: 4,nop: 4"
"Glitch(1),Glitch(1),Glitch(5),Glitch(1)",2,81,2.469,"bne: 4,cmp: 4,bl: 3,ldr: 2,stm.w: 1,eors: 1,add: 1"
"Glitch(1),Glitch(1),Glitch(5),Glitch(2)",6,81,7.407,"cmp: 12,bne: 12,ldr: 6,bl: 5,str: 4,b: 4,stm.w: 3,add: 3,eors: 3,beq: 2"
"Glitch(1),Glitch(1),Glitch(5),Glitch(3)",6,81,7.407,"cmp: 14,bne: 12,ldr: 6,bl: 5,asrs: 4,b: 4,str: 4,eors: 3,stm.w: 3,add: 3,beq: 2"
"Glitch(1),Glitch(1),Glitch(5),Glitch(4)",6,81,7.407,"cmp: 12,bne: 12,ldr: 6,b: 6,str: 6,add: 5,lsrs: 4,asrs: 4,stm.w: 3,bl: 3,eors: 3,movs: 2"
"Glitch(1),Glitch(1),Glitch(5),Glitch(5)",7,81,8.642,"cmp: 14,bne: 14,ldr: 8,str: 7,b: 7,add: 6,asrs: 6,lsrs: 4,stm.w: 4,eors: 4,push: 4,bl: 3,movs: 3"
"Glitch(1),Glitch(1),Glitch(5),Glitch(6)",8,81,9.877,"bne: 16,cmp: 16,add: 12,ldr: 11,b: 8,str: 8,asrs: 6,push: 6,lsrs: 5,stm.w: 4,movs: 4,eors: 4,bl: 4"
"Glitch(1),Glitch(1),Glitch(5),Glitch(7)",9,81,11.111,"bne: 18,cmp: 18,add: 13,ldr: 12,b: 9,str: 9,asrs: 9,push: 8,lsrs: 7,movs: 5,stm.w: 5,eors: 5,mov: 4,bl: 4"
"Glitch(1),Glitch(1),Glitch(5),Glitch(8)",8,81,9.877,"bne: 16,cmp: 16,add: 13,ldr: 11,asrs: 8,lsrs: 8,str: 8,b: 8,push: 8,movs: 5,stm.w: 5,eors: 5,bl: 3,mov: 3,pop: 3"
"Glitch(1),Glitch(1),Glitch(5),Glitch(9)",9,81,11.111,"cmp: 18,bne: 18,add: 16,ldr: 12,push: 11,b: 9,asrs: 9,lsrs: 9,str: 9,mov: 6,stm.w: 5,movs: 5,eors: 5,bx: 4,bl: 4,pop: 4"
"Glitch(1),Glitch(1),Glitch(5),Glitch(10)",9,81,11.111,"bne: 18,add: 18,cmp: 18,ldr: 12,push: 11,lsrs: 9,str: 9,b: 9,asrs: 9,mov: 7,pop: 6,stm.w: 5,eors: 5,movs: 5,bx: 4,bl: 4,nop: 4"
"Glitch(1),Glitch(1),Glitch(6),Glitch(1)",1,76,1.316,"ldr: 2,cmp: 2,bne: 2,bl: 1,eors: 1,stm.w: 1"
"Glitch(1),Glitch(1),Glitch(6),Glitch(2)",3,76,3.947,"ldr: 6,bne: 6,cmp: 6,stm.w: 3,eors: 3,str: 2,b: 2,beq: 1,bl: 1"
"Glitch(1),Glitch(1),Glitch(6),Glitch(3)",3,76,3.947,"cmp: 7,ldr: 6,bne: 6,eors: 3,stm.w: 3,b: 2,str: 2,asrs: 2,bl: 1,beq: 1"
"Glitch(1),Glitch(1),Glitch(6),Glitch(4)",3,76,3.947,"bne: 6,cmp: 6,ldr: 6,stm.w: 3,str: 3,eors: 3,b: 3,lsrs: 2,asrs: 2,movs: 1,add: 1"
"Glitch(1),Glitch(1),Glitch(6),Glitch(5)",3,76,3.947,"bne: 6,cmp: 6,ldr: 6,asrs: 3,stm.w: 3,eors: 3,str: 3,b: 3,push: 2,lsrs: 2,add: 1,movs: 1"
"Glitch(1),Glitch(1),Glitch(6),Glitch(6)",4,76,5.263,"ldr: 9,cmp: 8,bne: 8,eors: 4,stm.w: 4,add: 4,str: 4,b: 4,push: 3,asrs: 3,lsrs: 3,movs: 2"
"Glitch(1),Glitch(1),Glitch(6),Glitch(7)",4,76,5.263,"ldr: 9,bne: 8,cmp: 8,str: 4,stm.w: 4,asrs: 4,eors: 4,b: 4,add: 4,push: 4,lsrs: 3,movs: 2,mov: 2"
"Glitch(1),Glitch(1),Glitch(6),Glitch(8)",4,76,5.263,"ldr: 9,cmp: 8,bne: 8,add: 5,str: 4,stm.w: 4,asrs: 4,push: 4,b: 4,eors: 4,lsrs: 4,movs: 2,pop: 2,mov: 2"
"Glitch(1),Glitch(1),Glitch(6),Glitch(9)",4,76,5.263,"ldr: 9,bne: 8,cmp: 8,push: 5,add: 5,str: 4,lsrs: 4,b: 4,stm.w: 4,eors: 4,asrs: 4,mov: 3,movs: 2,bx: 2,pop: 2"
"Glitch(1),Glitch(1),Glitch(6),Glitch(10)",4,76,5.263,"ldr: 9,bne: 8,cmp: 8,add: 6,push: 5,asrs: 4,b: 4,stm.w: 4,str: 4,eors: 4,lsrs: 4,mov: 3,pop: 3,nop: 2,bx: 2,movs: 2"
"Glitch(1),Glitch(1),Glitch(7),Glitch(1)",1,99,1.010,"cmp: 2,bne: 2,ldr: 2,bl: 1,eors: 1,stm.w: 1,add: 1"
"Glitch(1),Glitch(1),Glitch(7),Glitch(2)",3,99,3.030,"bne: 6,cmp: 6,ldr: 6,eors: 3,add: 3,stm.w: 3,str: 2,b: 2,bl: 1,beq: 1"
"Glitch(1),Glitch(1),Glitch(7),Glitch(3)",3,99,3.030,"cmp: 7,bne: 6,ldr: 6,stm.w: 3,add: 3,eors: 3,asrs: 2,str: 2,b: 2,beq: 1,bl: 1"
"Glitch(1),Glitch(1),Glitch(7),Glitch(4)",3,65,4.615,"ldr: 6,bne: 6,cmp: 6,add: 4,stm.w: 3,b: 3,eors: 3,str: 3,asrs: 2,lsrs: 2,movs: 1"
"Glitch(1),Glitch(1),Glitch(7),Glitch(5)",3,99,3.030,"ldr: 6,cmp: 6,bne: 6,add: 4,asrs: 3,eors: 3,stm.w: 3,str: 3,b: 3,push: 2,lsrs: 2,movs: 1"
"Glitch(1),Glitch(1),Glitch(7),Glitch(6)",4,99,4.040,"ldr: 9,bne: 8,cmp: 8,add: 8,eors: 4,b: 4,str: 4,stm.w: 4,lsrs: 3,push: 3,asrs: 3,movs: 2"
"Glitch(1),Glitch(1),Glitch(7),Glitch(7)",4,99,4.040,"ldr: 9,cmp: 8,bne: 8,add: 8,push: 4,eors: 4,str: 4,stm.w: 4,asrs: 4,b: 4,lsrs: 3,mov: 2,movs: 2"
"Glitch(1),Glitch(1),Glitch(7),Glitch(8)",4,99,4.040,"ldr: 9,add: 9,cmp: 8,bne: 8,stm.w: 4,eors: 4,b: 4,str: 4,lsrs: 4,push: 4,asrs: 4,movs: 2,mov: 2,pop: 2"
"Glitch(1),Glitch(1),Glitch(7),Glitch(9)",4,96,4.167,"add: 9,ldr: 9,bne: 8,cmp: 8,push: 5,asrs: 4,str: 4,eors: 4,lsrs: 4,stm.w: 4,b: 4,mov: 3,movs: 2,pop: 2,bx: 2"
"Glitch(1),Glitch(1),Glitch(8),Glitch(1)",2,72,2.778,"ldr: 5,bl: 4,bne: 4,cmp: 3,add: 2,eors: 1,stm: 1,stm.w: 1,mov: 1"
"Glitch(1),Glitch(1),Glitch(8),Glitch(2)",6,72,8.333,"ldr: 15,bne: 12,cmp: 9,bl: 8,add: 6,str: 4,b: 4,stm.w: 3,eors: 3,mov: 3,stm: 3,beq: 2"
"Glitch(1),Glitch(1),Glitch(8),Glitch(3)",5,72,6.944,"ldr: 12,bne: 10,cmp: 9,bl: 6,add: 5,b: 4,asrs: 4,str: 4,eors: 3,stm.w: 3,mov: 2,stm: 2,beq: 1"
"Glitch(1),Glitch(1),Glitch(8),Glitch(4)",6,69,8.696,"ldr: 15,bne: 12,cmp: 9,add: 8,b: 6,str: 6,bl: 6,asrs: 4,lsrs: 4,stm.w: 3,mov: 3,stm: 3,eors: 3,movs: 2"
"Glitch(1),Glitch(1),Glitch(8),Glitch(5)",6,72,8.333,"ldr: 15,bne: 12,cmp: 9,add: 8,bl: 6,asrs: 6,b: 6,str: 6,lsrs: 4,push: 4,mov: 3,stm.w: 3,eors: 3,stm: 3,movs: 2"
"Glitch(1),Glitch(1),Glitch(8),Glitch(6)",8,72,11.111,"ldr: 22,bne: 16,add: 16,cmp: 12,b: 8,str: 8,bl: 8,lsrs: 6,asrs: 6,push: 6,eors: 4,stm: 4,stm.w: 4,movs: 4,mov: 4"
"Glitch(1),Glitch(1),Glitch(8),Glitch(7)",8,72,11.111,"ldr: 22,bne: 16,add: 16,cmp: 12,asrs: 8,bl: 8,str: 8,push: 8,b: 8,mov: 8,lsrs: 6,stm: 4,stm.w: 4,eors: 4,movs: 4"
"Glitch(1),Glitch(1),Glitch(8),Glitch(8)",8,72,11.111,"ldr: 22,add: 18,bne: 16,cmp: 12,push: 8,lsrs: 8,b: 8,mov: 8,asrs: 8,str: 8,bl: 8,stm.w: 4,movs: 4,stm: 4,pop: 4,eors: 4"
"Glitch(1),Glitch(1),Glitch(8),Glitch(9)",8,72,11.111,"ldr: 22,add: 18,bne: 16,cmp: 12,mov: 10,push: 10,lsrs: 8,asrs: 8,str: 8,b: 8,bl: 8,stm.w: 4,bx: 4,stm: 4,eors: 4,movs: 4,pop: 4"
"Glitch(1),Glitch(1),Glitch(8),Glitch(10)",8,72,11.111,"ldr: 22,add: 20,bne: 16,cmp: 12,push: 10,mov: 10,str: 8,b: 8,lsrs: 8,asrs: 8,bl: 8,pop: 6,movs: 4,stm.w: 4,bx: 4,eors: 4,nop: 4,stm: 4"
"Glitch(1),Glitch(1),Glitch(9),Glitch(1)",2,90,2.222,"ldr: 5,cmp: 4,bl: 4,bne: 4,mov: 2,add: 2,stm: 1,stm.w: 1,eors: 1"
"Glitch(1),Glitch(1),Glitch(9),Glitch(2)",6,90,6.667,"ldr: 15,bne: 12,cmp: 12,bl: 8,add: 6,mov: 6,b: 4,str: 4,stm.w: 3,eors: 3,stm: 3,beq: 2"
"Glitch(1),Glitch(1),Glitch(9),Glitch(3)",5,90,5.556,"ldr: 12,cmp: 11,bne: 10,bl: 6,mov: 5,add: 5,b: 4,str: 4,asrs: 4,eors: 3,stm.w: 3,stm: 2,beq: 1"
"Glitch(1),Glitch(1),Glitch(9),Glitch(4)",6,88,6.818,"ldr: 15,cmp: 12,bne: 12,add: 8,mov: 6,bl: 6,b: 6,str: 6,lsrs: 4,asrs: 4,stm: 3,eors: 3,stm.w: 3,movs: 2"
"Glitch(1),Glitch(1),Glitch(9),Glitch(5)",6,90,6.667,"ldr: 15,cmp: 12,bne: 12,add: 8,b: 6,bl: 6,mov: 6,str: 6,asrs: 6,push: 4,lsrs: 4,stm.w: 3,eors: 3,stm: 3,movs: 2"
"Glitch(1),Glitch(1),Glitch(9),Glitch(6)",8,90,8.889,"ldr: 22,cmp: 16,add: 16,bne: 16,b: 8,bl: 8,mov: 8,str: 8,push: 6,asrs: 6,lsrs: 6,stm.w: 4,eors: 4,movs: 4,stm: 4"
"Glitch(1),Glitch(1),Glitch(9),Glitch(7)",8,90,8.889,"ldr: 22,bne: 16,cmp: 16,add: 16,mov: 12,asrs: 8,b: 8,str: 8,push: 8,bl: 8,lsrs: 6,eors: 4,stm.w: 4,movs: 4,stm: 4"
"Glitch(1),Glitch(1),Glitch(9),Glitch(8)",8,90,8.889,"ldr: 22,add: 18,cmp: 16,bne: 16,mov: 12,str: 8,asrs: 8,b: 8,bl: 8,push: 8,lsrs: 8,eors: 4,movs: 4,stm: 4,pop: 4,stm.w: 4"
"Glitch(1),Glitch(1),Glitch(9),Glitch(9)",8,90,8.889,"ldr: 22,add: 18,cmp: 16,bne: 16,mov: 14,push: 10,asrs: 8,b: 8,lsrs: 8,str: 8,bl: 8,bx: 4,movs: 4,stm.w: 4,eors: 4,pop: 4,stm: 4"
"Glitch(1),Glitch(1),Glitch(9),Glitch(10)",8,90,8.889,"ldr: 22,add: 20,bne: 16,cmp: 16,mov: 14,push: 10,bl: 8,lsrs: 8,str: 8,b: 8,asrs: 8,pop: 6,bx: 4,movs: 4,eors: 4,stm.w: 4,nop: 4,stm: 4"
"Glitch(1),Glitch(1),Glitch(10),Glitch(1)",1,99,1.010,"ldr: 3,cmp: 2,bl: 2,bne: 2,mov: 1,eors: 1,stm.w: 1,add: 1"
"Glitch(1),Glitch(1),Glitch(10),Glitch(2)",3,99,3.030,"ldr: 9,cmp: 6,bne: 6,bl: 4,add: 3,stm.w: 3,eors: 3,mov: 3,b: 2,str: 2,beq: 1"
"Glitch(1),Glitch(1),Glitch(10),Glitch(3)",3,99,3.030,"ldr: 9,cmp: 7,bne: 6,bl: 4,mov: 3,add: 3,eors: 3,stm.w: 3,b: 2,asrs: 2,str: 2,beq: 1"
"Glitch(1),Glitch(1),Glitch(10),Glitch(4)",3,99,3.030,"ldr: 9,cmp: 6,bne: 6,add: 4,b: 3,str: 3,eors: 3,bl: 3,stm.w: 3,mov: 3,asrs: 2,lsrs: 2,movs: 1"
"Glitch(1),Glitch(1),Glitch(10),Glitch(5)",3,99,3.030,"ldr: 9,cmp: 6,bne: 6,add: 4,b: 3,asrs: 3,str: 3,eors: 3,bl: 3,mov: 3,stm.w: 3,push: 2,lsrs: 2,movs: 1"
"Glitch(1),Glitch(1),Glitch(10),Glitch(6)",4,99,4.040,"ldr: 13,cmp: 8,add: 8,bne: 8,str: 4,b: 4,eors: 4,stm.w: 4,bl: 4,mov: 4,lsrs: 3,asrs: 3,push: 3,movs: 2"
"Glitch(1),Glitch(1),Glitch(10),Glitch(7)",4,99,4.040,"ldr: 13,bne: 8,add: 8,cmp: 8,mov: 6,push: 4,stm.w: 4,asrs: 4,str: 4,bl: 4,b: 4,eors: 4,lsrs: 3,movs: 2"
"Glitch(1),Glitch(1),Glitch(10),Glitch(8)",4,99,4.040,"ldr: 13,add: 9,bne: 8,cmp: 8,mov: 6,bl: 4,push: 4,b: 4,eors: 4,stm.w: 4,str: 4,lsrs: 4,asrs: 4,pop: 2,movs: 2"
"Glitch(1),Glitch(1),Glitch(10),Glitch(9)",4,99,4.040,"ldr: 13,add: 9,bne: 8,cmp: 8,mov: 7,push: 5,asrs: 4,stm.w: 4,b: 4,str: 4,eors: 4,lsrs: 4,bl: 4,pop: 2,bx: 2,movs: 2"
"Glitch(1),Glitch(1),Glitch(10),Glitch(10)",4,99,4.040,"ldr: 13,add: 10,cmp: 8,bne: 8,mov: 7,push: 5,bl: 4,str: 4,asrs: 4,lsrs: 4,eors: 4,stm.w: 4,b: 4,pop: 3,nop: 2,bx: 2,movs: 2"
"Glitch(1),Glitch(2),Glitch(1),Glitch(1)",2,71,2.817,"bne: 4,bl: 3,cmp: 3"
"Glitch(1),Glitch(2),Glitch(1),Glitch(2)",6,71,8.451,"bne: 12,cmp: 9,bl: 5,str: 4,b: 4,beq: 2"
"Glitch(1),Glitch(2),Glitch(1),Glitch(3)",6,71,8.451,"bne: 12,cmp: 11,bl: 5,asrs: 4,str: 4,b: 4,beq: 2"
"Glitch(1),Glitch(2),Glitch(1),Glitch(4)",6,71,8.451,"bne: 12,cmp: 9,str: 6,b: 6,asrs: 4,lsrs: 4,bl: 3,movs: 2,add: 2"
"Glitch(1),Glitch(2),Glitch(1),Glitch(5)",8,71,11.268,"bne: 16,cmp: 12,b: 8,str: 8,asrs: 6,push: 4,movs: 4,add: 4,bl: 4,lsrs: 4,ldr: 2"
"Glitch(1),Glitch(2),Glitch(1),Glitch(6)",10,59,16.949,"bne: 20,cmp: 15,str: 10,add: 10,b: 10,asrs: 8,lsrs: 6,movs: 6,push: 6,bl: 5,ldr: 4"
"Glitch(1),Glitch(2),Glitch(1),Glitch(7)",10,71,14.085,"bne: 20,cmp: 15,add: 10,b: 10,str: 10,asrs: 10,push: 8,lsrs: 8,movs: 6,bl: 5,ldr: 4,mov: 4"
"Glitch(1),Glitch(2),Glitch(1),Glitch(8)",10,71,14.085,"bne: 20,cmp: 15,add: 12,lsrs: 10,asrs: 10,b: 10,push: 10,str: 10,movs: 6,bl: 5,mov: 4,ldr: 4,pop: 4"
"Glitch(1),Glitch(2),Glitch(1),Glitch(9)",10,71,14.085,"bne: 20,cmp: 15,add: 14,push: 12,asrs: 10,b: 10,lsrs: 10,str: 10,mov: 6,movs: 6,bl: 5,bx: 4,ldr: 4,pop: 4"
"Glitch(1),Glitch(2),Glitch(1),Glitch(10)",10,71,14.085,"bne: 20,add: 16,cmp: 15,push: 12,asrs: 10,str: 10,b: 10,lsrs: 10,mov: 8,movs: 6,pop: 6,bl: 5,bx: 4,nop: 4,ldr: 4"
"Glitch(1),Glitch(2),Glitch(2),Glitch(1)",4,84,4.762,"bne: 8,cmp: 8,bl: 6,ldr: 2"
"Glitch(1),Glitch(2),Glitch(2),Glitch(2)",12,84,14.286,"cmp: 24,bne: 24,bl: 10,b: 8,str: 8,ldr: 6,beq: 4"
"Glitch(1),Glitch(2),Glitch(2),Glitch(3)",11,84,13.095,"cmp: 25,bne: 22,asrs: 8,bl: 8,b: 8,str: 8,ldr: 6,beq: 3"
"Glitch(1),Glitch(2),Glitch(2),Glitch(4)",12,84,14.286,"cmp: 24,bne: 24,str: 12,b: 12,lsrs: 8,asrs: 8,bl: 6,ldr: 6,movs: 4,add: 4"
"Glitch(1),Glitch(2),Glitch(2),Glitch(5)",14,84,16.667,"cmp: 29,bne: 28,b: 14,str: 14,asrs: 12,lsrs: 8,push: 8,ldr: 8,bl: 7,add: 6,movs: 6"
"Glitch(1),Glitch(2),Glitch(2),Glitch(6)",18,84,21.429,"cmp: 37,bne: 36,str: 18,b: 18,add: 18,ldr: 14,asrs: 14,push: 12,lsrs: 12,movs: 10,bl: 9"
"Glitch(1),Glitch(2),Glitch(2),Glitch(7)",18,84,21.429,"cmp: 37,bne: 36,add: 18,asrs: 18,str: 18,b: 18,push: 16,lsrs: 14,ldr: 14,movs: 10,bl: 9,mov: 8"
"Glitch(1),Glitch(2),Glitch(2),Glitch(8)",18,84,21.429,"cmp: 37,bne: 36,add: 22,lsrs: 18,asrs: 18,str: 18,b: 18,push: 18,ldr: 14,movs: 10,bl: 9,pop: 8,mov: 8"
"Glitch(1),Glitch(2),Glitch(2),Glitch(9)",18,84,21.429,"cmp: 37,bne: 36,add: 24,push: 22,str: 18,lsrs: 18,b: 18,asrs: 18,ldr: 14,mov: 12,movs: 10,bl: 9,bx: 8,pop: 8"
"Glitch(1),Glitch(2),Glitch(2),Glitch(10)",18,84,21.429,"cmp: 37,bne: 36,add: 28,push: 22,asrs: 18,b: 18,str: 18,lsrs: 18,ldr: 14,mov: 14,pop: 12,movs: 10,bl: 9,nop: 8,bx: 8"
"Glitch(1),Glitch(2),Glitch(3),Glitch(1)",4,70,5.714,"cmp: 8,bne: 8,bl: 6,ldr: 4,add: 2"
"Glitch(1),Glitch(2),Glitch(3),Glitch(2)",12,70,17.143,"bne: 24,cmp: 24,ldr: 12,bl: 10,b: 8,str: 8,add: 6,beq: 4"
"Glitch(1),Glitch(2),Glitch(3),Glitch(3)",12,70,17.143,"cmp: 28,bne: 24,ldr: 12,bl: 10,b: 8,asrs: 8,str: 8,add: 6,beq: 4"
"Glitch(1),Glitch(2),Glitch(3),Glitch(4)",12,70,17.143,"bne: 24,cmp: 24,str: 12,ldr: 12,b: 12,add: 10,lsrs: 8,asrs: 8,bl: 6,movs: 4"
"Glitch(1),Glitch(2),Glitch(3),Glitch(5)",12,70,17.143,"cmp: 24,bne: 24,asrs: 12,ldr: 12,str: 12,b: 12,add: 10,push: 8,lsrs: 8,bl: 6,movs: 4"
"Glitch(1),Glitch(2),Glitch(3),Glitch(6)",16,73,21.918,"bne: 32,cmp: 32,add: 24,ldr: 20,str: 16,b: 16,lsrs: 12,asrs: 12,push: 12,movs: 8,bl: 8"
